iteration,kl_loss,reco_loss,total_loss
0.0,1.608867883682251,301.63525390625,303.24412178993225
1.0,1.5646408796310425,290.83624267578125,292.4008835554123
2.0,1.6040093898773193,307.5072021484375,309.1112115383148
3.0,1.5810883045196533,290.1558837890625,291.73697209358215
4.0,1.590612769126892,295.00408935546875,296.59470212459564
5.0,1.6007002592086792,298.7491455078125,300.3498457670212
6.0,1.6274633407592773,293.8590087890625,295.4864721298218
7.0,1.620580792427063,283.4709777832031,285.0915585756302
8.0,1.6447663307189941,297.5756530761719,299.22041940689087
9.0,1.5479645729064941,306.1539611816406,307.7019257545471
10.0,1.5664646625518799,295.374755859375,296.9412205219269
11.0,1.5783013105392456,281.4859313964844,283.0642327070236
12.0,1.574166178703308,291.0499267578125,292.6240929365158
13.0,1.5934745073318481,285.9813537597656,287.5748282670975
14.0,1.593174695968628,273.28900146484375,274.8821761608124
15.0,1.6179986000061035,303.7720947265625,305.3900933265686
16.0,1.5742700099945068,291.9496765136719,293.5239465236664
17.0,1.615211009979248,299.5396728515625,301.15488386154175
18.0,1.6095225811004639,291.5497741699219,293.15929675102234
19.0,1.5801118612289429,288.36334228515625,289.9434541463852
20.0,1.5906553268432617,294.4122009277344,296.00285625457764
21.0,1.608245849609375,274.43121337890625,276.0394592285156
22.0,1.6251990795135498,288.82861328125,290.45381236076355
23.0,1.5605850219726562,293.6639099121094,295.22449493408203
24.0,1.5896331071853638,275.51177978515625,277.1014128923416
25.0,1.5767760276794434,272.75689697265625,274.3336730003357
26.0,1.6267329454421997,286.4730224609375,288.0997554063797
27.0,1.5657439231872559,276.7612609863281,278.3270049095154
28.0,1.6119481325149536,293.3684387207031,294.9803868532181
29.0,1.6042194366455078,271.6041259765625,273.208345413208
30.0,1.5693691968917847,285.8214111328125,287.3907803297043
31.0,1.6169191598892212,277.57489013671875,279.19180929660797
32.0,1.6107227802276611,285.02978515625,286.64050793647766
33.0,1.6018930673599243,279.0430908203125,280.6449838876724
34.0,1.584686040878296,279.3808898925781,280.9655759334564
35.0,1.6058415174484253,283.5013732910156,285.10721480846405
36.0,1.6185212135314941,281.42523193359375,283.04375314712524
37.0,1.6265192031860352,278.27191162109375,279.8984308242798
38.0,1.6173059940338135,270.300048828125,271.9173548221588
39.0,1.5566215515136719,280.4439392089844,282.00056076049805
40.0,1.6548115015029907,279.07171630859375,280.72652781009674
41.0,1.6112669706344604,285.21881103515625,286.8300780057907
42.0,1.6386997699737549,282.21124267578125,283.849942445755
43.0,1.6631969213485718,278.76922607421875,280.4324229955673
44.0,1.5633465051651,275.01153564453125,276.57488214969635
45.0,1.6041064262390137,278.0135498046875,279.6176562309265
46.0,1.6482809782028198,281.552978515625,283.2012594938278
47.0,1.6046221256256104,273.5596618652344,275.16428399086
48.0,1.6040838956832886,270.7200622558594,272.32414615154266
49.0,1.5902657508850098,274.4804992675781,276.07076501846313
50.0,1.5720583200454712,279.7979431152344,281.37000143527985
51.0,1.6196918487548828,276.4223327636719,278.04202461242676
52.0,1.6734752655029297,272.4326171875,274.10609245300293
53.0,1.6770057678222656,282.26788330078125,283.9448890686035
54.0,1.665226936340332,263.8053283691406,265.47055530548096
55.0,1.601057529449463,270.5912780761719,272.19233560562134
56.0,1.6519312858581543,260.4051513671875,262.05708265304565
57.0,1.6506233215332031,274.9971008300781,276.6477241516113
58.0,1.6152726411819458,266.0183410644531,267.63361370563507
59.0,1.6586230993270874,270.70916748046875,272.36779057979584
60.0,1.647998332977295,270.724365234375,272.3723635673523
61.0,1.6407325267791748,279.00653076171875,280.6472632884979
62.0,1.6364784240722656,268.72418212890625,270.3606605529785
63.0,1.570257544517517,267.1727600097656,268.74301755428314
64.0,1.6580179929733276,256.6357421875,258.2937601804733
65.0,1.6614500284194946,271.9272155761719,273.58866560459137
66.0,1.6779580116271973,277.0464782714844,278.7244362831116
67.0,1.666303277015686,257.2790832519531,258.9453865289688
68.0,1.643654465675354,265.2449645996094,266.88861906528473
69.0,1.6712970733642578,263.75567626953125,265.4269733428955
70.0,1.694138526916504,275.8000793457031,277.49421787261963
71.0,1.6426048278808594,268.9510498046875,270.59365463256836
72.0,1.629645824432373,261.49395751953125,263.1236033439636
73.0,1.6928385496139526,269.081787109375,270.77462565898895
74.0,1.6525182723999023,267.0906677246094,268.7431859970093
75.0,1.6829184293746948,281.2707214355469,282.95363986492157
76.0,1.6774617433547974,263.5387878417969,265.2162495851517
77.0,1.6444077491760254,266.0341491699219,267.6785569190979
78.0,1.6599676609039307,266.8757629394531,268.53573060035706
79.0,1.6704055070877075,269.5087585449219,271.1791640520096
80.0,1.6694245338439941,260.80670166015625,262.47612619400024
81.0,1.6895180940628052,257.0235290527344,258.7130471467972
82.0,1.7000696659088135,255.27732849121094,256.97739815711975
83.0,1.648264765739441,270.5688781738281,272.21714293956757
84.0,1.645900845527649,265.6497497558594,267.295650601387
85.0,1.7039990425109863,256.2388916015625,257.9428906440735
86.0,1.6916731595993042,251.13137817382812,252.82305133342743
87.0,1.7476959228515625,265.0210266113281,266.7687225341797
88.0,1.7000254392623901,252.68197631835938,254.38200175762177
89.0,1.712334394454956,263.62615966796875,265.3384940624237
90.0,1.6836403608322144,247.5281524658203,249.21179282665253
91.0,1.7792203426361084,255.20611572265625,256.98533606529236
92.0,1.7120393514633179,248.97158813476562,250.68362748622894
93.0,1.7166708707809448,262.53509521484375,264.2517660856247
94.0,1.6957943439483643,258.3820495605469,260.07784390449524
95.0,1.7202503681182861,247.92379760742188,249.64404797554016
96.0,1.7157211303710938,259.6121520996094,261.32787322998047
97.0,1.7197710275650024,260.1749572753906,261.8947283029556
98.0,1.7655131816864014,252.0756072998047,253.8411204814911
99.0,1.7406893968582153,254.73922729492188,256.4799166917801
100.0,1.6667044162750244,245.34791564941406,247.0146200656891
101.0,1.7317904233932495,263.03857421875,264.77036464214325
102.0,1.7109980583190918,242.36634826660156,244.07734632492065
103.0,1.722067952156067,250.7087860107422,252.43085396289825
104.0,1.7216765880584717,241.45860290527344,243.1802794933319
105.0,1.7719606161117554,255.5801239013672,257.35208451747894
106.0,1.6999262571334839,243.83804321289062,245.5379694700241
107.0,1.8028968572616577,246.73878479003906,248.54168164730072
108.0,1.7649526596069336,248.1147918701172,249.87974452972412
109.0,1.8076657056808472,246.44134521484375,248.2490109205246
110.0,1.746245265007019,240.9438018798828,242.69004714488983
111.0,1.750247597694397,240.661865234375,242.4121128320694
