iteration,kl_loss,reco_loss,total_loss
0.0,0.372031569480896,135.96334838867188,136.33537995815277
1.0,0.3861865699291229,138.52117919921875,138.90736576914787
2.0,0.37982118129730225,138.5890350341797,138.968856215477
3.0,0.3829244077205658,135.92303466796875,136.30595907568932
4.0,0.3768121898174286,136.96502685546875,137.34183904528618
5.0,0.3739623725414276,131.5040283203125,131.87799069285393
6.0,0.374554842710495,134.63241577148438,135.00697061419487
7.0,0.3634721636772156,128.70346069335938,129.0669328570366
8.0,0.38140833377838135,136.48068237304688,136.86209070682526
9.0,0.37167832255363464,129.38339233398438,129.755070656538
10.0,0.3651290833950043,135.26461791992188,135.62974700331688
11.0,0.38402971625328064,132.32736206054688,132.71139177680016
12.0,0.36619898676872253,132.6038055419922,132.9700045287609
13.0,0.37193605303764343,127.81849670410156,128.1904327571392
14.0,0.36958274245262146,129.71925354003906,130.08883628249168
15.0,0.36372822523117065,127.8879623413086,128.25169056653976
16.0,0.3642454147338867,130.4138946533203,130.7781400680542
17.0,0.3875811696052551,134.0149383544922,134.40251952409744
18.0,0.36873361468315125,134.6033172607422,134.97205087542534
19.0,0.3736710846424103,128.59970092773438,128.97337201237679
20.0,0.37009310722351074,132.36090087890625,132.73099398612976
21.0,0.3597726821899414,128.1364288330078,128.49620151519775
22.0,0.36834919452667236,132.2488555908203,132.61720478534698
23.0,0.37929514050483704,131.2501983642578,131.62949350476265
24.0,0.3683790862560272,131.0108642578125,131.37924334406853
25.0,0.3664037883281708,127.82533264160156,128.19173642992973
26.0,0.3670601546764374,128.54031372070312,128.90737387537956
27.0,0.3793150782585144,127.45755767822266,127.83687275648117
28.0,0.35931921005249023,131.2324981689453,131.5918173789978
29.0,0.37436920404434204,130.6529998779297,131.02736908197403
30.0,0.362491250038147,127.66139221191406,128.0238834619522
31.0,0.3876320719718933,135.2159423828125,135.6035744547844
32.0,0.3614497184753418,129.17030334472656,129.5317530632019
33.0,0.37608200311660767,130.67259216308594,131.04867416620255
34.0,0.37554097175598145,124.9136962890625,125.28923726081848
35.0,0.36840707063674927,128.941650390625,129.31005746126175
36.0,0.3648143410682678,125.40589141845703,125.7707057595253
37.0,0.36804819107055664,132.37640380859375,132.7444519996643
38.0,0.36935487389564514,124.62847900390625,124.9978338778019
39.0,0.37250107526779175,127.4875259399414,127.8600270152092
40.0,0.3658624291419983,131.061767578125,131.427630007267
41.0,0.3782576620578766,124.03189086914062,124.4101485311985
42.0,0.36314329504966736,124.94217681884766,125.30532011389732
43.0,0.3661792576313019,127.33958435058594,127.70576360821724
44.0,0.35617050528526306,122.09026336669922,122.44643387198448
45.0,0.3806074559688568,122.05435180664062,122.43495926260948
46.0,0.37078264355659485,124.79486846923828,125.16565111279488
47.0,0.37090134620666504,122.01290130615234,122.38380265235901
48.0,0.37683340907096863,123.11997985839844,123.4968132674694
49.0,0.3633330166339874,124.81148529052734,125.17481830716133
50.0,0.37455976009368896,125.42130279541016,125.79586255550385
51.0,0.3656766414642334,119.80460357666016,120.17028021812439
52.0,0.36850976943969727,122.83248901367188,123.20099878311157
53.0,0.37561318278312683,124.91926574707031,125.29487892985344
54.0,0.36188220977783203,121.08688354492188,121.4487657546997
55.0,0.36309611797332764,126.42098999023438,126.7840861082077
56.0,0.37769171595573425,122.41768646240234,122.79537817835808
57.0,0.3719649612903595,126.94474792480469,127.31671288609505
58.0,0.37731286883354187,121.05232238769531,121.42963525652885
59.0,0.3777083456516266,122.10332489013672,122.48103323578835
60.0,0.39160794019699097,118.04778289794922,118.43939083814621
61.0,0.37198391556739807,119.34967803955078,119.72166195511818
62.0,0.36134588718414307,120.96826934814453,121.32961523532867
63.0,0.37579262256622314,124.0149154663086,124.39070808887482
64.0,0.3606983721256256,123.32242584228516,123.68312421441078
65.0,0.37897294759750366,123.61397552490234,123.99294847249985
66.0,0.3752675950527191,123.13298797607422,123.50825557112694
67.0,0.37591394782066345,118.3165512084961,118.69246515631676
68.0,0.3692088723182678,118.049072265625,118.41828113794327
69.0,0.3695705831050873,118.78096771240234,119.15053829550743
70.0,0.37650713324546814,116.38811492919922,116.76462206244469
71.0,0.37351927161216736,118.15862274169922,118.53214201331139
72.0,0.38181331753730774,118.12500762939453,118.50682094693184
73.0,0.37275415658950806,119.72020721435547,120.09296137094498
74.0,0.3755442798137665,116.6570053100586,117.03254958987236
75.0,0.3865959942340851,122.04737854003906,122.43397453427315
76.0,0.3778906762599945,122.96778869628906,123.34567937254906
77.0,0.3704385459423065,118.9413070678711,119.3117456138134
78.0,0.3731641173362732,120.28536224365234,120.65852636098862
79.0,0.3717191517353058,118.99690246582031,119.36862161755562
80.0,0.3743579089641571,120.53357696533203,120.90793487429619
81.0,0.3826809227466583,122.36898803710938,122.75166895985603
82.0,0.376200795173645,115.61643981933594,115.99264061450958
83.0,0.39251911640167236,121.68120574951172,122.07372486591339
84.0,0.37693920731544495,116.74174499511719,117.11868420243263
85.0,0.39066553115844727,112.0360107421875,112.42667627334595
86.0,0.40193259716033936,115.2210464477539,115.62297904491425
87.0,0.3814304769039154,117.70124816894531,118.08267864584923
88.0,0.37734127044677734,116.84078216552734,117.21812343597412
89.0,0.3727872967720032,114.45753479003906,114.83032208681107
90.0,0.3842565715312958,116.92387390136719,117.30813047289848
91.0,0.40390002727508545,116.47022247314453,116.87412250041962
92.0,0.3765791952610016,114.66748809814453,115.04406729340553
93.0,0.3879951238632202,113.35623168945312,113.74422681331635
94.0,0.3927101790904999,121.135498046875,121.5282082259655
95.0,0.38533535599708557,114.35055541992188,114.73589077591896
