iteration,kl_loss,reco_loss,total_loss
0.0,0.40926849842071533,163.19937133789062,163.60863983631134
1.0,0.4377252161502838,157.65773010253906,158.09545531868935
2.0,0.4573745131492615,159.91024780273438,160.36762231588364
3.0,0.4025322198867798,162.53158569335938,162.93411791324615
4.0,0.38854238390922546,159.7750701904297,160.1636125743389
5.0,0.44200003147125244,179.05014038085938,179.49214041233063
6.0,0.4235258996486664,184.6414794921875,185.06500539183617
7.0,0.4295458495616913,164.0765838623047,164.50612971186638
8.0,0.4080754518508911,173.11195373535156,173.52002918720245
9.0,0.43414923548698425,175.82608032226562,176.2602295577526
10.0,0.43599024415016174,171.0751495361328,171.51113978028297
11.0,0.4137677252292633,163.9260711669922,164.33983889222145
12.0,0.40002214908599854,184.74871826171875,185.14874041080475
13.0,0.3971444070339203,171.8753204345703,172.27246484160423
14.0,0.4110347628593445,150.85147094726562,151.26250571012497
15.0,0.39682117104530334,166.71560668945312,167.11242786049843
16.0,0.4088435173034668,191.87059020996094,192.2794337272644
17.0,0.4207177758216858,172.8710174560547,173.29173523187637
18.0,0.41262948513031006,171.7948455810547,172.207475066185
19.0,0.42466962337493896,174.65652465820312,175.08119428157806
20.0,0.40545517206192017,165.21914672851562,165.62460190057755
21.0,0.39259517192840576,179.13450622558594,179.52710139751434
22.0,0.4071289300918579,161.72811889648438,162.13524782657623
23.0,0.3866005539894104,150.6151123046875,151.0017128586769
24.0,0.38873839378356934,170.9386444091797,171.32738280296326
25.0,0.3701182007789612,184.48846435546875,184.8585825562477
26.0,0.4101298451423645,166.25076293945312,166.6608927845955
27.0,0.39827316999435425,163.3264923095703,163.72476547956467
28.0,0.4227757155895233,162.52154541015625,162.94432112574577
29.0,0.40582942962646484,165.0953369140625,165.50116634368896
30.0,0.4106239378452301,166.16287231445312,166.57349625229836
31.0,0.3857988119125366,168.66055297851562,169.04635179042816
32.0,0.38932663202285767,177.94119262695312,178.33051925897598
33.0,0.3598842918872833,162.46080017089844,162.82068446278572
34.0,0.40266677737236023,164.68373107910156,165.08639785647392
35.0,0.3981335461139679,154.271728515625,154.66986206173897
36.0,0.3641498386859894,168.86172485351562,169.22587469220161
37.0,0.38770079612731934,153.58143615722656,153.96913695335388
38.0,0.3936968147754669,168.91427612304688,169.30797293782234
39.0,0.3785710036754608,177.1201934814453,177.49876448512077
40.0,0.4002959132194519,155.11717224121094,155.5174681544304
41.0,0.4008089303970337,174.36016845703125,174.76097738742828
42.0,0.3910183608531952,187.93951416015625,188.33053252100945
43.0,0.4006071388721466,151.876220703125,152.27682784199715
44.0,0.36961182951927185,167.3390655517578,167.70867738127708
45.0,0.3805404305458069,175.6029510498047,175.9834914803505
46.0,0.38045957684516907,169.30191040039062,169.6823699772358
47.0,0.3886587917804718,146.00770568847656,146.39636448025703
48.0,0.38399267196655273,158.11656188964844,158.500554561615
49.0,0.37208491563796997,162.4323272705078,162.80441218614578
50.0,0.38067159056663513,162.8998565673828,163.28052815794945
51.0,0.35774561762809753,171.45443725585938,171.81218287348747
52.0,0.3523038625717163,159.18101501464844,159.53331887722015
53.0,0.38908737897872925,178.07774353027344,178.46683090925217
54.0,0.3596859872341156,143.3144073486328,143.67409333586693
55.0,0.37166836857795715,154.1534423828125,154.52511075139046
56.0,0.43020883202552795,167.24427795410156,167.6744867861271
57.0,0.4066554605960846,154.20700073242188,154.61365619301796
58.0,0.40733960270881653,168.97474670410156,169.38208630681038
59.0,0.36826637387275696,171.70909118652344,172.0773575603962
60.0,0.37373536825180054,154.3791961669922,154.752931535244
61.0,0.3725040555000305,153.36964416503906,153.7421482205391
62.0,0.33877676725387573,159.0039825439453,159.3427593111992
63.0,0.37588754296302795,171.06069946289062,171.43658700585365
64.0,0.40972214937210083,168.5035400390625,168.9132621884346
65.0,0.3803158402442932,165.44845581054688,165.82877165079117
66.0,0.3651834726333618,155.08253479003906,155.44771826267242
67.0,0.3762792944908142,159.3430633544922,159.719342648983
68.0,0.37409016489982605,156.3124542236328,156.68654438853264
69.0,0.3889142572879791,147.11831665039062,147.5072309076786
70.0,0.3671737015247345,164.93190002441406,165.2990737259388
71.0,0.35600152611732483,163.39503479003906,163.7510363161564
72.0,0.3627094626426697,156.6899871826172,157.05269664525986
73.0,0.4011256992816925,164.87506103515625,165.27618673443794
74.0,0.3997391164302826,160.55674743652344,160.95648655295372
75.0,0.3673694431781769,147.90151977539062,148.2688892185688
76.0,0.3576115369796753,162.26092529296875,162.61853682994843
77.0,0.37704962491989136,149.5998992919922,149.97694891691208
78.0,0.38082200288772583,168.48336791992188,168.8641899228096
79.0,0.37344276905059814,152.56297302246094,152.93641579151154
80.0,0.4018867313861847,157.60562133789062,158.0075080692768
81.0,0.36066582798957825,161.3445281982422,161.70519402623177
82.0,0.34196144342422485,140.0894775390625,140.43143898248672
83.0,0.3623906075954437,159.2127227783203,159.57511338591576
84.0,0.3641264736652374,151.4658203125,151.82994678616524
85.0,0.3800848722457886,141.4007110595703,141.7807959318161
86.0,0.3864176273345947,153.18484497070312,153.57126259803772
87.0,0.36893320083618164,178.81065368652344,179.17958688735962
88.0,0.39245229959487915,143.87522888183594,144.26768118143082
89.0,0.3555946350097656,159.1807098388672,159.53630447387695
90.0,0.375771164894104,150.6446533203125,151.0204244852066
91.0,0.36540257930755615,157.24603271484375,157.6114352941513
92.0,0.3711792528629303,137.8951416015625,138.26632085442543
93.0,0.37528982758522034,158.7943572998047,159.1696471273899
94.0,0.3677934408187866,142.9683074951172,143.33610093593597
95.0,0.387327641248703,142.05929565429688,142.44662329554558
96.0,0.3723621964454651,166.0955047607422,166.46786695718765
97.0,0.35136058926582336,155.5109100341797,155.8622706234455
98.0,0.3643028140068054,160.1757049560547,160.5400077700615
99.0,0.3646754324436188,150.01612854003906,150.38080397248268
100.0,0.3695426285266876,145.79733276367188,146.16687539219856
101.0,0.413218230009079,148.98007202148438,149.39329025149345
102.0,0.4017820358276367,145.4121551513672,145.81393718719482
103.0,0.39639022946357727,152.89031982421875,153.28671005368233
104.0,0.3498517870903015,147.17242431640625,147.52227610349655
105.0,0.3705272376537323,154.8844451904297,155.25497242808342
106.0,0.34604611992836,145.2661590576172,145.61220517754555
107.0,0.35544872283935547,140.34304809570312,140.69849681854248
108.0,0.37491321563720703,140.9867401123047,141.3616533279419
109.0,0.36326953768730164,146.39564514160156,146.75891467928886
110.0,0.3740335702896118,142.4274444580078,142.80147802829742
111.0,0.41636544466018677,142.31541442871094,142.73177987337112
112.0,0.3577266037464142,149.39268493652344,149.75041154026985
113.0,0.3928772807121277,134.09658813476562,134.48946541547775
114.0,0.3835177719593048,140.04116821289062,140.42468598484993
115.0,0.3640333414077759,133.1540069580078,133.5180402994156
116.0,0.3798634707927704,146.90513610839844,147.2849995791912
117.0,0.33475226163864136,152.22544860839844,152.56020087003708
118.0,0.3732977509498596,134.76788330078125,135.1411810517311
119.0,0.3828079402446747,154.17811584472656,154.56092378497124
120.0,0.3987395465373993,149.24473571777344,149.64347526431084
121.0,0.37289220094680786,141.065673828125,141.4385660290718
122.0,0.37341588735580444,145.69984436035156,146.07326024770737
123.0,0.37568655610084534,134.13815307617188,134.51383963227272
124.0,0.3668521046638489,136.03369140625,136.40054351091385
125.0,0.3612913489341736,140.20933532714844,140.5706266760826
126.0,0.3495416045188904,158.0714111328125,158.4209527373314
127.0,0.3877505660057068,134.46426391601562,134.85201448202133
128.0,0.38253092765808105,133.3605499267578,133.7430808544159
129.0,0.34232962131500244,137.72325134277344,138.06558096408844
130.0,0.36399000883102417,147.0640106201172,147.4280006289482
131.0,0.3711751401424408,148.56201171875,148.93318685889244
132.0,0.35765156149864197,135.74435424804688,136.10200580954552
133.0,0.3560311496257782,138.11270141601562,138.4687325656414
134.0,0.3564831614494324,132.05677795410156,132.413261115551
135.0,0.3761386573314667,142.78443908691406,143.16057774424553
136.0,0.35129985213279724,132.6427001953125,132.9940000474453
137.0,0.35594266653060913,137.32574462890625,137.68168729543686
138.0,0.38397017121315,139.0402069091797,139.42417708039284
139.0,0.3687778413295746,145.236083984375,145.60486182570457
140.0,0.38082608580589294,131.96783447265625,132.34866055846214
141.0,0.37561139464378357,153.06336975097656,153.43898114562035
142.0,0.36183038353919983,134.19546508789062,134.55729547142982
143.0,0.387480229139328,131.8375244140625,132.22500464320183
144.0,0.37799596786499023,139.7259979248047,140.10399389266968
145.0,0.3860146403312683,129.80311584472656,130.18913048505783
146.0,0.383346289396286,139.96578979492188,140.34913608431816
147.0,0.39747190475463867,138.7985076904297,139.19597959518433
148.0,0.37527552247047424,137.09974670410156,137.47502222657204
149.0,0.38202130794525146,144.6171417236328,144.99916303157806
