iteration,kl_loss,reco_loss,total_loss
0.0,0.4974224865436554,159.9002227783203,160.39764526486397
1.0,0.5008748769760132,158.57928466796875,159.08015954494476
2.0,0.49305590987205505,154.80023193359375,155.2932878434658
3.0,0.5056720972061157,156.78579711914062,157.29146921634674
4.0,0.4922652542591095,156.13438415527344,156.62664940953255
5.0,0.49649935960769653,154.13381958007812,154.63031893968582
6.0,0.4895605742931366,157.58737182617188,158.076932400465
7.0,0.5008379220962524,155.0196533203125,155.52049124240875
8.0,0.5021682381629944,153.5889434814453,154.0911117196083
9.0,0.5009670257568359,156.34164428710938,156.8426113128662
10.0,0.4856196343898773,156.26148986816406,156.74710950255394
11.0,0.49421682953834534,155.8765106201172,156.37072744965553
12.0,0.4825513958930969,156.65267944335938,157.13523083925247
13.0,0.49398988485336304,158.15524291992188,158.64923280477524
14.0,0.4999517500400543,155.7334747314453,156.23342648148537
15.0,0.488203227519989,156.93252563476562,157.4207288622856
16.0,0.48003730177879333,150.6837921142578,151.1638294160366
17.0,0.4880525767803192,152.31402587890625,152.80207845568657
18.0,0.49634814262390137,152.7899627685547,153.2863109111786
19.0,0.4945557415485382,149.71939086914062,150.21394661068916
20.0,0.48385414481163025,148.70504760742188,149.1889017522335
21.0,0.4946762025356293,153.89959716796875,154.39427337050438
22.0,0.4923262894153595,153.8184356689453,154.31076195836067
23.0,0.49419763684272766,149.36036682128906,149.8545644581318
24.0,0.4897775650024414,146.74102783203125,147.2308053970337
25.0,0.489983469247818,150.22091674804688,150.7109002172947
26.0,0.4886767864227295,153.0015869140625,153.49026370048523
27.0,0.49581632018089294,149.2397003173828,149.7355166375637
28.0,0.4856720268726349,147.95645141601562,148.44212344288826
29.0,0.49340081214904785,153.68972778320312,154.18312859535217
30.0,0.4796717166900635,148.1962432861328,148.67591500282288
31.0,0.4917301833629608,149.75482177734375,150.2465519607067
32.0,0.4761536419391632,149.2537841796875,149.72993782162666
33.0,0.4954690933227539,148.0572052001953,148.55267429351807
34.0,0.49765047430992126,151.79855346679688,152.2962039411068
35.0,0.4999426305294037,151.2454071044922,151.7453497350216
36.0,0.4850214719772339,146.64151000976562,147.12653148174286
37.0,0.49007660150527954,148.01919555664062,148.5092721581459
38.0,0.4867987036705017,142.1508026123047,142.6376013159752
39.0,0.5012614727020264,145.89112854003906,146.3923900127411
40.0,0.4999478757381439,143.22267150878906,143.7226193845272
41.0,0.4917765259742737,145.77767944335938,146.26945596933365
42.0,0.4956057667732239,147.8553924560547,148.3509982228279
43.0,0.48967427015304565,144.33432006835938,144.82399433851242
44.0,0.49594879150390625,147.41798400878906,147.91393280029297
45.0,0.4806000888347626,148.911865234375,149.39246532320976
46.0,0.48401743173599243,142.78070068359375,143.26471811532974
47.0,0.49367716908454895,146.19992065429688,146.69359782338142
48.0,0.4896034002304077,144.1752166748047,144.6648200750351
49.0,0.49137017130851746,145.16049194335938,145.6518621146679
50.0,0.5058721899986267,140.8644256591797,141.3702978491783
51.0,0.5099375247955322,142.95469665527344,143.46463418006897
52.0,0.49544432759284973,142.00250244140625,142.4979467689991
53.0,0.49808040261268616,142.61322021484375,143.11130061745644
54.0,0.49338778853416443,141.36952209472656,141.86290988326073
55.0,0.49521201848983765,138.98895263671875,139.4841646552086
56.0,0.5022487044334412,143.45773315429688,143.95998185873032
57.0,0.5030391812324524,141.505126953125,142.00816613435745
58.0,0.48712870478630066,142.4091796875,142.8963083922863
59.0,0.5082624554634094,138.0425262451172,138.5507887005806
60.0,0.4912402331829071,139.94520568847656,140.43644592165947
61.0,0.49314361810684204,138.51438903808594,139.00753265619278
62.0,0.5063945055007935,142.9296417236328,143.4360362291336
63.0,0.5045873522758484,139.50576782226562,140.01035517454147
64.0,0.5011841058731079,139.35931396484375,139.86049807071686
65.0,0.5149750113487244,141.05899047851562,141.57396548986435
66.0,0.5036250948905945,137.7357635498047,138.23938864469528
67.0,0.503728449344635,138.4473114013672,138.95103985071182
68.0,0.4992990791797638,133.21116638183594,133.7104654610157
69.0,0.5106797218322754,137.6768341064453,138.1875138282776
70.0,0.5103498697280884,138.6706085205078,139.1809583902359
71.0,0.5006280541419983,144.22149658203125,144.72212463617325
72.0,0.5106289386749268,137.23532104492188,137.7459499835968
73.0,0.5121637582778931,136.76934814453125,137.28151190280914
74.0,0.5040789246559143,133.0992889404297,133.6033678650856
75.0,0.5166243314743042,137.5467071533203,138.06333148479462
76.0,0.5148957371711731,136.3941650390625,136.90906077623367
77.0,0.5205228924751282,137.50921630859375,138.02973920106888
78.0,0.5154367685317993,135.1766357421875,135.6920725107193
79.0,0.5228325128555298,134.23141479492188,134.7542473077774
80.0,0.5148671865463257,139.28012084960938,139.7949880361557
81.0,0.5102957487106323,133.05845642089844,133.56875216960907
82.0,0.5169728994369507,133.2323455810547,133.74931848049164
83.0,0.5206394791603088,135.21011352539062,135.73075300455093
84.0,0.5432642102241516,131.19898986816406,131.7422540783882
85.0,0.5123486518859863,134.2950897216797,134.80743837356567
86.0,0.523594856262207,133.24649047851562,133.77008533477783
87.0,0.5267595648765564,132.10609436035156,132.63285392522812
88.0,0.5214394927024841,134.1178741455078,134.6393136382103
89.0,0.5260720252990723,132.00881958007812,132.5348916053772
90.0,0.5348173975944519,134.61671447753906,135.15153187513351
91.0,0.5274735689163208,132.12033081054688,132.6478043794632
92.0,0.5224424004554749,129.46763610839844,129.9900785088539
93.0,0.5350589752197266,132.68873596191406,133.2237949371338
94.0,0.5360863208770752,132.16062927246094,132.696715593338
95.0,0.5295891761779785,130.443603515625,130.97319269180298
96.0,0.5291286706924438,130.49179077148438,131.02091944217682
97.0,0.5335638523101807,132.06336975097656,132.59693360328674
98.0,0.5422395467758179,133.78001403808594,134.32225358486176
99.0,0.5349305272102356,128.77940368652344,129.31433421373367
100.0,0.5349596738815308,129.51194763183594,130.04690730571747
101.0,0.5408139824867249,129.06065368652344,129.60146766901016
